"Date","Price","Open","High","Low","Vol.","Change %"
"02/12/2024","19,641.0","19,558.0","19,775.0","19,476.0","2.39K","0.64%"
"03/12/2024","19,831.0","19,643.0","19,838.0","19,450.0","0.76K","0.97%"
"04/12/2024","19,801.0","19,824.0","19,895.0","19,689.0","0.99K","-0.15%"
"05/12/2024","19,657.0","19,775.0","19,809.0","19,526.0","0.31K","-0.73%"
"06/12/2024","19,956.0","19,652.0","20,011.0","19,632.0","1.23K","1.52%"
"09/12/2024","20,678.0","19,956.0","20,694.0","19,758.0","3.99K","3.62%"
"10/12/2024","20,469.0","20,898.0","21,407.0","20,396.0","2.59K","-1.01%"
"11/12/2024","20,250.0","20,470.0","20,580.0","20,199.0","0.91K","-1.07%"
"12/12/2024","20,500.0","20,200.0","20,624.0","20,158.0","0.86K","1.23%"
"13/12/2024","20,054.0","20,536.0","20,587.0","19,970.0","1.26K","-2.18%"
"16/12/2024","19,862.0","20,027.0","20,107.0","19,788.0","0.68K","-0.96%"
"17/12/2024","19,764.0","19,849.0","19,999.0","19,668.0","1.55K","-0.49%"
"18/12/2024","19,901.0","19,791.0","20,025.0","19,746.0","1.19K","0.69%"
"19/12/2024","19,792.0","19,920.0","19,930.0","19,588.0","5.39K","-0.55%"
"20/12/2024","19,700.0","19,809.0","19,901.0","19,666.0","17.12K","-0.46%"
"23/12/2024","19,925.0","19,665.0","19,978.0","19,650.0","81.95K","1.14%"
"24/12/2024","20,196.0","19,932.0","20,213.0","19,837.0","30.23K","1.36%"
"27/12/2024","20,103.0","20,239.0","20,239.0","20,021.0","61.04K","-0.46%"
"30/12/2024","20,019.0","20,100.0","20,215.0","19,966.0","73.49K","-0.42%"
"31/12/2024","20,087.0","20,033.0","20,185.0","19,883.0","41.63K","0.34%"
"02/01/2025","19,615.0","20,073.0","20,074.0","19,558.0","102.37K","-2.35%"
"03/01/2025","19,748.0","19,626.0","19,937.0","19,551.0","99.36K","0.68%"
"06/01/2025","19,737.0","19,754.0","19,919.0","19,655.0","73.15K","-0.06%"
"07/01/2025","19,473.0","19,739.0","20,179.0","19,270.0","134.74K","-1.34%"
"08/01/2025","19,300.0","19,500.0","19,575.0","19,136.0","94.22K","-0.89%"
"09/01/2025","19,306.0","19,303.0","19,430.0","19,114.0","70.25K","0.03%"
"10/01/2025","19,109.0","19,315.0","19,397.0","19,055.0","80.94K","-1.02%"
"13/01/2025","18,894.0","19,098.0","19,135.0","18,694.0","97.83K","-1.13%"
"14/01/2025","19,250.0","18,885.0","19,366.0","18,813.0","98.75K","1.88%"
"15/01/2025","19,312.0","19,261.0","19,349.0","19,171.0","65.73K","0.32%"
"16/01/2025","19,484.0","19,445.0","19,709.0","19,369.5","","0.89%"
"17/01/2025","19,837.5","19,474.0","20,007.0","19,438.0","","1.81%"
"20/01/2025","20,292.0","19,860.5","20,409.0","19,818.5","","2.29%"
"21/01/2025","20,032.5","20,179.0","20,261.5","19,901.5","","-1.28%"
"22/01/2025","19,924.5","20,006.0","20,074.5","19,767.0","","-0.54%"
"23/01/2025","19,799.0","19,947.0","20,082.5","19,665.0","","-0.63%"
"24/01/2025","20,142.5","19,806.5","20,209.0","19,789.0","","1.73%"
"27/01/2025","20,430.5","20,124.0","20,529.5","20,091.5","","1.43%"
"28/01/2025","20,303.0","20,398.5","20,453.5","20,229.0","","-0.62%"
"03/02/2025","20,507.0","20,037.5","20,684.5","19,789.0","","1.00%"
"04/02/2025","20,994.0","20,497.5","21,075.5","20,335.0","","2.37%"
"05/02/2025","20,696.5","20,925.5","20,958.0","20,468.5","","-1.42%"
"06/02/2025","20,913.5","20,663.5","20,998.5","20,578.0","","1.05%"
"07/02/2025","21,140.5","20,912.0","21,436.0","20,849.5","","1.09%"
"10/02/2025","21,581.5","21,202.0","21,666.5","21,187.0","","2.09%"
"11/02/2025","21,554.5","21,600.0","21,721.5","21,311.0","","-0.13%"
"12/02/2025","22,075.5","21,549.0","22,163.0","21,461.0","","2.42%"
"13/02/2025","21,951.5","22,073.0","22,567.5","21,663.0","","-0.56%"
"14/02/2025","22,532.5","22,007.0","22,698.5","22,007.0","","2.65%"
"17/02/2025","22,713.0","22,616.5","22,999.5","22,360.5","","0.80%"
"18/02/2025","22,774.5","22,645.0","23,173.5","22,638.5","","0.27%"
"19/02/2025","22,756.0","22,816.5","22,993.0","22,657.0","","-0.08%"
"20/02/2025","23,048.0","22,690.5","23,328.0","22,461.0","","1.28%"
"21/02/2025","23,415.0","23,094.0","23,720.0","22,917.5","","1.59%"
"24/02/2025","22,833.0","23,487.5","23,689.0","22,777.5","","-2.49%"
"25/02/2025","23,143.5","22,787.5","23,248.5","22,728.5","","1.36%"
"26/02/2025","23,651.5","23,182.5","23,993.5","23,182.5","","2.20%"
"27/02/2025","23,719.5","23,733.5","24,054.5","23,413.0","","0.29%"
"28/02/2025","22,919.5","23,512.5","23,624.5","22,780.5","","-3.37%"
"03/03/2025","22,901.0","23,096.0","23,374.0","22,839.0","","-0.08%"
"04/03/2025","23,016.0","22,731.5","23,018.0","22,526.0","","0.50%"
"05/03/2025","23,954.0","23,177.0","23,957.0","23,059.5","","4.08%"
"06/03/2025","24,098.0","23,994.0","24,500.5","23,968.5","","0.60%"
"07/03/2025","24,137.5","24,183.0","24,697.5","23,982.0","","0.16%"
"10/03/2025","23,320.0","24,084.0","24,325.0","23,312.5","","-3.39%"
"11/03/2025","23,765.0","23,317.0","23,959.0","23,246.0","","1.91%"
"12/03/2025","23,621.0","23,796.0","23,971.0","23,387.0","","-0.61%"
"13/03/2025","23,793.0","23,670.0","23,808.0","23,215.5","","0.73%"
"14/03/2025","24,217.0","23,834.5","24,283.0","23,501.5","","1.78%"
"17/03/2025","24,693.0","24,261.5","24,729.5","24,094.5","","1.97%"
"18/03/2025","24,724.0","24,649.5","24,869.0","24,517.0","","0.13%"
"19/03/2025","24,714.5","24,738.0","24,928.0","24,594.0","","-0.04%"
"20/03/2025","24,061.5","24,763.0","24,782.0","23,986.0","","-2.64%"
"21/03/2025","23,658.0","24,082.5","24,250.0","23,528.0","","-1.68%"
"24/03/2025","23,688.0","23,784.5","24,047.0","23,621.5","","0.13%"
"25/03/2025","23,543.5","23,704.5","23,827.0","23,380.5","","-0.61%"
"26/03/2025","23,478.5","23,549.0","23,674.5","23,424.5","","-0.28%"
"27/03/2025","23,821.0","23,494.0","23,948.5","23,451.5","","1.46%"
"28/03/2025","23,280.5","23,806.0","23,828.0","23,224.5","","-2.27%"
"31/03/2025","23,244.5","23,159.0","23,431.0","22,988.5","","-0.15%"
"01/04/2025","23,146.5","23,264.0","23,489.0","23,067.5","","-0.42%"
"02/04/2025","23,087.0","23,172.5","23,398.5","22,971.5","","-0.26%"
"03/04/2025","22,776.0","22,524.0","22,974.5","22,524.0","","-1.35%"
"07/04/2025","19,621.0","21,148.0","21,148.0","19,310.0","","-13.85%"
"08/04/2025","19,303.0","19,841.5","20,431.0","19,294.5","","-1.62%"
"09/04/2025","20,197.5","19,098.0","20,472.5","19,075.0","","4.63%"
"10/04/2025","20,629.5","20,617.5","21,206.5","20,173.5","","2.14%"
"11/04/2025","21,064.5","20,439.5","21,137.5","20,432.0","","2.11%"
"14/04/2025","21,592.0","21,328.0","21,681.5","21,224.5","","2.50%"
"15/04/2025","21,457.0","21,493.5","21,616.5","21,297.0","","-0.63%"
"16/04/2025","21,007.0","21,307.5","21,368.0","20,856.0","","-2.10%"
"17/04/2025","21,289.0","21,147.0","21,489.0","21,037.0","","1.34%"
"22/04/2025","21,771.5","21,192.0","21,874.5","21,192.0","","2.27%"
"23/04/2025","22,078.0","22,073.0","22,400.5","21,877.0","","1.41%"
"24/04/2025","22,167.0","22,086.5","22,186.5","21,723.0","","0.40%"
"25/04/2025","22,054.5","22,194.0","22,286.0","21,926.0","","-0.51%"
"28/04/2025","21,938.0","22,006.5","22,057.0","21,741.5","","-0.53%"
"29/04/2025","21,942.0","21,997.0","22,139.5","21,847.0","","0.02%"
"30/04/2025","21,933.5","21,905.5","22,101.5","21,777.0","","-0.04%"
"02/05/2025","22,589.5","22,087.0","22,633.0","21,986.0","","2.99%"
"06/05/2025","22,846.5","22,576.0","22,940.5","22,364.0","","1.14%"
"07/05/2025","22,510.0","23,098.0","23,179.5","22,436.5","","-1.47%"
"08/05/2025","22,732.5","22,564.0","22,907.5","22,511.0","","0.99%"
"09/05/2025","22,759.0","22,732.5","22,900.5","22,597.0","","0.12%"
"12/05/2025","23,397.5","23,082.0","23,621.5","22,897.0","","2.81%"
"13/05/2025","23,289.5","23,377.0","23,401.5","22,960.0","","-0.46%"
"14/05/2025","23,555.0","23,265.5","23,639.5","23,197.5","","1.14%"
"15/05/2025","23,227.5","23,575.0","23,651.0","23,132.0","","-1.39%"
"16/05/2025","23,267.5","23,206.0","23,334.0","23,134.0","","0.17%"
"19/05/2025","23,378.5","23,113.5","23,391.5","22,997.5","","0.48%"
"20/05/2025","23,650.0","23,398.5","23,717.5","23,293.5","","1.16%"
"21/05/2025","23,635.5","23,684.5","23,884.0","23,629.0","","-0.06%"
"22/05/2025","23,493.5","23,690.0","23,736.5","23,405.0","","-0.60%"
"23/05/2025","23,469.5","23,509.5","23,713.0","23,270.0","","-0.10%"
"26/05/2025","23,105.5","23,414.5","23,458.0","23,081.0","","-1.55%"
"27/05/2025","23,223.0","23,129.0","23,266.5","23,009.5","","0.51%"
"28/05/2025","23,004.0","23,223.5","23,344.5","22,967.5","","-0.94%"
"29/05/2025","23,210.5","23,141.5","23,479.0","23,072.0","","0.90%"
"30/05/2025","22,911.5","23,180.5","23,224.5","22,810.0","","-1.29%"
"02/06/2025","23,137.5","22,894.0","23,145.0","22,516.5","","0.99%"
"03/06/2025","23,401.0","23,108.0","23,413.5","23,090.5","","1.14%"
"04/06/2025","23,663.0","23,384.0","23,696.5","23,348.5","","1.12%"
"05/06/2025","23,823.0","23,670.0","23,960.5","23,609.0","","0.68%"
"06/06/2025","23,803.0","23,843.0","23,861.5","23,654.0","","-0.08%"
"09/06/2025","24,119.5","23,846.0","24,129.5","23,841.0","","1.33%"
"10/06/2025","24,119.0","24,140.0","24,217.5","23,926.5","","0.00%"
"11/06/2025","24,252.0","24,161.5","24,408.5","24,127.0","","0.55%"
"12/06/2025","24,179.5","24,235.0","24,269.0","23,975.5","","-0.30%"
"13/06/2025","23,738.5","23,906.5","24,070.5","23,717.0","","-1.82%"
"16/06/2025","24,112.5","23,811.0","24,250.0","23,683.0","","1.58%"
"17/06/2025","23,813.0","24,083.5","24,109.0","23,782.5","","-1.24%"
"18/06/2025","23,539.5","23,853.5","23,891.0","23,527.5","","-1.15%"
"19/06/2025","23,179.5","23,514.5","23,627.5","23,106.0","","-1.53%"
"20/06/2025","23,404.0","23,245.0","23,618.0","23,226.5","","0.97%"
"23/06/2025","23,694.5","23,227.5","23,705.0","23,209.5","","1.24%"
"24/06/2025","24,341.0","23,723.0","24,349.0","23,723.0","","2.73%"
"25/06/2025","24,337.0","24,307.0","24,533.0","24,254.5","","-0.02%"
"26/06/2025","24,362.5","24,335.5","24,442.0","24,221.5","","0.10%"
"27/06/2025","24,183.0","24,382.0","24,460.0","24,161.0","","-0.74%"
"30/06/2025","24,169.0","24,262.5","24,295.0","23,997.5","","-0.06%"
"02/07/2025","24,178.0","24,252.5","24,380.5","24,070.0","","0.04%"
"03/07/2025","23,994.0","24,216.0","24,284.5","23,934.0","","-0.76%"
"04/07/2025","23,903.0","23,933.0","24,090.5","23,702.0","","-0.38%"
"07/07/2025","23,878.5","23,868.0","24,027.0","23,717.0","","-0.10%"
"08/07/2025","24,104.0","23,947.0","24,169.5","23,902.5","","0.94%"
"09/07/2025","23,862.0","24,082.5","24,083.0","23,811.5","","-1.00%"
"10/07/2025","24,038.0","23,854.0","24,085.0","23,808.5","","0.74%"
"11/07/2025","24,092.5","24,012.0","24,531.0","24,012.0","","0.23%"
"14/07/2025","24,263.5","24,076.5","24,287.0","24,050.5","","0.71%"
"15/07/2025","24,626.0","24,276.0","24,646.5","24,126.5","","1.49%"
"16/07/2025","24,578.0","24,616.5","24,878.5","24,410.0","","-0.19%"
"17/07/2025","24,680.5","24,597.0","24,689.0","24,412.5","","0.42%"
"18/07/2025","24,899.0","24,713.5","25,082.5","24,621.5","","0.89%"
"21/07/2025","25,049.0","24,966.5","25,137.0","24,849.0","","0.60%"
"22/07/2025","25,319.5","25,078.0","25,359.5","24,916.5","","1.08%"
"23/07/2025","25,550.5","25,393.5","25,583.5","25,234.0","","0.91%"
"24/07/2025","25,529.5","25,512.5","25,743.5","25,479.0","","-0.08%"
"25/07/2025","25,392.0","25,554.0","25,581.5","25,255.0","","-0.54%"
"28/07/2025","25,405.0","25,483.5","25,685.5","25,402.5","","0.05%"
"29/07/2025","25,368.0","25,388.0","25,557.0","25,256.0","","-0.15%"
"30/07/2025","24,936.5","25,373.0","25,491.0","24,934.5","","-1.70%"
"31/07/2025","24,706.5","24,976.0","24,978.0","24,658.5","","-0.92%"
"01/08/2025","24,282.0","24,721.0","24,828.0","24,243.5","","-1.72%"
"04/08/2025","24,708.5","24,389.5","24,758.0","24,349.5","","1.76%"
"05/08/2025","24,811.0","24,715.5","24,908.5","24,639.0","","0.41%"
"06/08/2025","24,901.5","24,823.5","24,954.5","24,739.0","","0.36%"
"07/08/2025","24,875.0","24,949.0","25,084.0","24,790.0","","-0.11%"
"08/08/2025","24,935.5","24,912.0","24,959.0","24,780.0","","0.24%"
"11/08/2025","24,764.0","24,929.5","24,942.5","24,719.5","","-0.69%"
"12/08/2025","25,145.5","24,787.0","25,186.0","24,759.0","","1.54%"
"13/08/2025","25,745.0","25,144.0","25,848.0","25,116.0","","2.38%"
"14/08/2025","25,324.5","25,807.0","25,807.0","25,249.0","","-1.63%"
"15/08/2025","25,210.5","25,295.5","25,343.0","25,145.0","","-0.45%"
"18/08/2025","25,229.0","25,286.0","25,461.5","25,153.5","","0.07%"
"19/08/2025","24,977.0","25,249.5","25,249.5","24,964.5","","-1.00%"
"20/08/2025","25,166.0","24,946.5","25,219.0","24,860.5","","0.76%"
"21/08/2025","25,190.5","25,185.5","25,210.5","24,991.0","","0.10%"
"22/08/2025","25,721.5","25,199.5","25,754.5","25,143.0","","2.11%"
"25/08/2025","25,655.5","25,593.0","25,947.0","25,521.0","","-0.26%"
"26/08/2025","25,542.0","25,638.5","25,837.5","25,408.5","","-0.44%"
"27/08/2025","25,000.5","25,570.0","25,677.0","24,835.0","","-2.12%"
"28/08/2025","25,108.0","24,949.5","25,126.5","24,740.0","","0.43%"
"29/08/2025","25,330.0","25,046.0","25,357.5","24,904.5","","0.88%"
"01/09/2025","25,459.0","25,393.5","25,595.5","25,383.0","","0.51%"
"02/09/2025","25,451.0","25,489.0","25,691.5","25,197.0","","-0.03%"
"03/09/2025","25,332.5","25,591.0","25,758.5","25,219.5","","-0.47%"
"04/09/2025","25,020.5","25,396.0","25,478.5","24,884.0","","-1.23%"
"05/09/2025","25,344.5","25,073.0","25,484.0","25,048.0","","1.29%"
"08/09/2025","25,649.5","25,357.0","25,650.0","25,357.0","","1.20%"
"09/09/2025","25,956.5","25,675.0","26,033.5","25,657.0","","1.20%"
"10/09/2025","25,994.0","26,022.0","26,312.5","25,974.0","","0.14%"
"11/09/2025","26,466.5","26,005.5","26,498.0","25,897.5","","1.82%"
"12/09/2025","26,393.5","26,483.0","26,604.5","26,294.0","","-0.28%"
"15/09/2025","26,515.5","26,349.5","26,674.5","26,309.0","","0.46%"
"16/09/2025","26,611.5","26,599.0","26,628.5","26,351.5","","0.36%"
"17/09/2025","26,811.0","26,627.5","26,982.5","26,553.5","","0.75%"
"18/09/2025","26,612.0","26,892.5","27,070.5","26,352.5","","-0.74%"
"19/09/2025","26,520.5","26,594.5","26,685.0","26,417.0","","-0.34%"
"22/09/2025","26,396.5","26,480.0","26,504.5","26,214.5","","-0.47%"
"23/09/2025","26,173.0","26,395.5","26,438.5","26,034.0","","-0.85%"
"24/09/2025","26,388.0","26,171.0","26,581.5","26,068.0","","0.82%"
"25/09/2025","26,366.0","26,414.5","26,653.5","26,306.0","","-0.08%"
"26/09/2025","26,292.5","26,358.0","26,429.0","26,091.0","","-0.28%"
"29/09/2025","26,758.0","26,352.0","26,812.5","26,352.0","","1.77%"
"30/09/2025","26,847.0","26,768.0","26,983.0","26,615.0","","0.33%"
"02/10/2025","27,280.5","26,894.0","27,444.0","26,894.0","","1.61%"
"03/10/2025","27,151.5","27,301.5","27,301.5","27,004.0","","-0.47%"
"06/10/2025","27,172.0","27,150.0","27,194.0","26,908.0","","0.08%"
"08/10/2025","26,863.5","26,938.0","26,962.0","26,534.5","","-1.14%"
"09/10/2025","26,358.5","26,900.0","27,015.0","26,345.5","","-1.88%"
"10/10/2025","24,971.0","26,432.0","26,580.0","24,971.0","","-5.26%"
"13/10/2025","25,774.0","25,495.5","25,924.0","25,347.0","","3.22%"
"14/10/2025","25,759.0","25,885.5","26,088.0","25,328.0","","-0.06%"
"15/10/2025","25,849.5","25,737.5","25,995.5","25,615.0","","0.35%"
"16/10/2025","25,856.5","25,853.0","26,070.5","25,701.5","","0.03%"
"17/10/2025","25,864.0","25,794.5","25,899.0","25,143.0","","0.03%"
"20/10/2025","26,228.0","25,857.5","26,233.0","25,740.0","","1.41%"
"21/10/2025","25,910.5","26,241.5","26,398.5","25,863.0","","-1.21%"
"22/10/2025","25,635.0","25,867.0","25,955.0","25,522.5","","-1.06%"
"23/10/2025","26,156.5","25,700.5","26,194.0","25,598.5","","2.03%"
"24/10/2025","26,253.0","26,202.5","26,319.0","26,064.0","","0.37%"
"27/10/2025","26,561.0","26,449.5","26,595.5","26,358.0","","1.17%"
"28/10/2025","26,651.0","26,544.5","26,651.5","26,271.5","","0.34%"
"30/10/2025","26,260.5","26,670.5","26,703.5","26,106.5","","-1.47%"
"31/10/2025","25,983.0","26,346.5","26,349.0","25,793.0","","-1.06%"
"03/11/2025","26,138.5","26,042.5","26,239.5","25,940.0","","0.60%"
"04/11/2025","25,923.5","26,080.5","26,302.5","25,754.0","","-0.82%"
"05/11/2025","26,150.0","25,723.0","26,160.5","25,492.5","","0.87%"
"06/11/2025","26,428.5","26,120.0","26,590.0","26,061.5","","1.07%"
"07/11/2025","26,127.0","26,413.0","26,431.5","25,969.5","","-1.14%"
"10/11/2025","26,659.0","26,367.0","26,702.5","26,308.0","","2.04%"
"11/11/2025","26,865.0","26,713.0","26,874.0","26,537.5","","0.77%"
"12/11/2025","26,898.5","26,839.0","27,057.5","26,781.0","","0.12%"
"13/11/2025","26,697.5","26,824.0","27,201.0","26,640.5","","-0.75%"
"14/11/2025","26,509.5","26,663.0","26,886.5","26,388.0","","-0.70%"
"17/11/2025","26,170.0","26,513.0","26,552.5","26,167.0","","-1.28%"
"18/11/2025","26,033.0","26,141.5","26,180.0","25,824.0","","-0.52%"
"19/11/2025","25,795.0","25,995.5","26,038.5","25,679.5","","-0.91%"
"20/11/2025","25,460.5","26,031.0","26,051.5","25,429.0","","-1.30%"
"21/11/2025","25,548.5","25,505.5","25,581.0","25,038.5","","0.35%"
"24/11/2025","25,885.5","25,555.5","25,896.0","25,362.5","","1.32%"
"25/11/2025","25,969.0","25,908.0","26,098.0","25,730.5","","0.32%"
"26/11/2025","25,911.0","26,045.0","26,149.5","25,736.0","","-0.22%"
"27/11/2025","25,930.0","25,855.5","26,113.0","25,816.5","","0.07%"
"28/11/2025","26,033.0","25,952.5","26,076.5","25,810.5","","0.40%"
"01/12/2025","26,230.0","25,983.5","26,231.5","25,847.0","","0.76%"
"02/12/2025","25,960.0","26,189.0","26,276.5","25,911.0","","-1.03%"
"03/12/2025","25,830.0","26,020.5","26,024.0","25,683.5","","-0.50%"
"04/12/2025","25,913.5","25,867.5","26,030.5","25,695.0","","0.32%"
"05/12/2025","26,121.5","25,919.0","26,201.0","25,813.0","","0.80%"
"08/12/2025","25,745.0","26,089.5","26,206.5","25,690.0","","-1.44%"
"09/12/2025","25,406.0","25,836.0","25,850.5","25,348.5","","-1.32%"
"10/12/2025","25,609.0","25,431.5","25,658.0","25,277.5","","0.80%"
"11/12/2025","25,805.0","25,665.5","25,828.5","25,496.0","","0.77%"
"12/12/2025","25,741.0","25,778.0","26,042.0","25,609.0","","-0.25%"
"15/12/2025","25,564.0","25,739.0","25,838.5","25,520.0","","-0.69%"
"16/12/2025","25,249.0","25,575.5","25,575.5","25,110.5","","-1.23%"
"17/12/2025","25,309.0","25,310.5","25,598.0","25,187.0","","0.24%"
"18/12/2025","25,680.5","25,279.0","25,727.5","25,267.0","","1.47%"
"19/12/2025","25,842.5","25,621.0","25,915.5","25,566.0","","0.63%"
"22/12/2025","25,920.0","25,886.0","25,940.0","25,701.0","","0.30%"
"23/12/2025","25,819.0","25,918.5","25,963.5","25,672.5","","-0.39%"
"24/12/2025","25,834.5","25,811.0","25,912.5","25,791.0","","0.06%"
"29/12/2025","25,625.0","25,990.0","26,158.0","25,567.0","","-0.81%"
"30/12/2025","25,884.5","25,685.5","25,969.0","25,645.0","","1.01%"
"31/12/2025","25,620.5","25,850.0","25,861.0","25,582.0","","-1.02%"
"02/01/2026","26,444.5","25,728.0","26,549.0","25,721.5","","3.22%"
"05/01/2026","26,564.0","26,581.0","26,581.0","26,247.5","","0.45%"
"06/01/2026","26,684.0","26,577.0","26,921.5","26,513.5","","0.45%"
"07/01/2026","26,336.0","26,668.5","26,695.5","26,273.0","","-1.30%"
"08/01/2026","26,329.5","26,337.5","26,360.0","25,998.5","","-0.02%"
"09/01/2026","26,415.5","26,298.0","26,431.5","26,134.0","","0.33%"
"12/01/2026","27,004.5","26,351.0","27,008.5","26,206.5","","2.23%"
"13/01/2026","26,924.5","26,998.5","27,181.5","26,751.0","","-0.30%"
"14/01/2026","26,892.5","26,926.5","27,138.5","26,812.5","","-0.12%"
"15/01/2026","27,150.5","26,941.5","27,251.0","26,849.0","","0.96%"
"16/01/2026","26,632.5","27,138.0","27,261.0","26,537.0","","-1.91%"
"19/01/2026","26,637.5","26,549.0","26,728.0","26,526.0","","0.02%"
"20/01/2026","26,352.0","26,617.5","26,651.5","26,307.5","","-1.07%"
"21/01/2026","26,633.0","26,393.5","26,741.0","26,393.5","","1.07%"
"22/01/2026","26,909.5","26,721.5","26,934.5","26,504.0","","1.04%"
"23/01/2026","26,774.0","26,895.0","26,949.5","26,632.0","","-0.50%"
"26/01/2026","26,944.5","26,865.0","26,980.0","26,684.0","","0.64%"
"27/01/2026","27,294.5","26,971.0","27,366.5","26,898.5","","1.30%"
"28/01/2026","27,645.0","27,361.5","27,919.5","27,342.5","","1.28%"
"29/01/2026","27,839.5","27,630.0","28,172.0","27,553.5","","0.70%"
"30/01/2026","27,329.5","27,786.5","27,943.5","27,081.0","","-1.83%"
"02/02/2026","26,948.5","27,245.5","27,245.5","26,546.5","","-1.39%"
"03/02/2026","26,611.0","27,047.0","27,157.5","26,461.5","","-1.25%"
"04/02/2026","26,579.0","26,687.0","27,031.5","26,479.0","","-0.12%"
"05/02/2026","26,541.5","26,619.5","26,935.0","26,413.0","","-0.14%"
"06/02/2026","27,058.0","26,433.5","27,078.5","26,295.5","","1.95%"
"09/02/2026","27,231.0","27,061.0","27,290.5","26,909.5","","0.64%"
"10/02/2026","27,274.0","27,228.0","27,424.5","27,122.0","","0.16%"
"11/02/2026","27,229.5","27,306.0","27,359.0","27,013.0","","-0.16%"
"12/02/2026","26,698.0","27,241.5","27,249.0","26,608.5","","-1.95%"
"13/02/2026","26,551.5","26,667.5","26,777.5","26,248.5","","-0.55%"
"16/02/2026","26,731.5","26,517.5","26,741.0","26,392.5","","0.68%"
"20/02/2026","26,861.5","26,730.5","26,884.5","26,348.0","","0.49%"
"23/02/2026","26,843.0","26,766.0","27,140.0","26,722.0","","-0.07%"
"24/02/2026","26,751.0","26,894.0","26,913.0","26,442.0","","-0.34%"
"25/02/2026","26,912.5","26,755.0","26,914.5","26,603.5","","0.60%"
"26/02/2026","26,379.5","26,903.5","27,066.0","26,216.5","","-1.98%"
